ZipCode,MedianMonthlyCost
08243,2137
08244,1629
08245,-
08246,-
08247,2442
08248,2335
08251,1256
08260,1456
08270,1725
08302,1386
08310,1031
08311,1288
08312,1815
08314,1913
08316,755
08317,1825
08318,1515
08319,1647
08320,-
08321,1257
08322,1957
08323,1543
08324,1542
08326,1760
08327,979
08328,1738
08329,942
08330,1641
08332,1411
08340,1549
08341,1618
08343,1669
08344,1246
08345,977
08346,1795
08348,-
08349,963
08350,1805
08352,2000
08353,1188
08360,1492
08361,1718
08401,1401
08402,2150
08403,1950
08406,1511
08501,2221
08502,3888
08505,2026
08510,3209
08511,1728
08512,2452
08514,1811
08515,3148
08518,1854
08520,2362
08525,2628
08527,2007
08528,-
08530,2633
08533,2286
08534,2628
08535,2735
08536,3006
08540,3035
08542,2538
08544,-
08550,3462
08551,2767
08553,2417
08554,1383
08555,1878
08558,"4,000+"
08559,2305
08560,1845
08561,1551
08562,1250
08608,-
08609,726
08610,1625
08611,1372
08618,1417
08619,1946
08620,1739
08628,1782
08629,1312
08638,1549
08640,-
08641,-
08648,2245
08690,2057
08691,2532
08701,1699
08720,3214
08721,2057
08722,1762
08723,1975
08724,1785
08730,2439
08731,1676
08732,1974
08733,1670
08734,1663
08735,1782
08736,2506
08738,3012
08740,1539
08741,1917
08742,2267
08750,2456
08751,1703
08752,1910
08753,1920
08755,1516
08757,894
08758,1703
08759,833
08801,2392
08802,2555
08804,2067
08805,2027
08807,2448
08809,2161
08810,2712
08812,2684
08816,2530
08817,1863
08820,2709
08821,2303
08822,2313
08823,1641
08824,2770
08825,2456
08826,1695
08827,2276
08828,1776
08829,2166
08830,2083
08831,1875
08832,2388
08833,2717
08835,1568
08836,3436
08837,2087
08840,2654
08844,2497
08846,2386
08848,2183
08850,2213
08852,2540
08853,3259
08854,2335
08857,2139
08858,-
08859,1942
08861,1910
08863,2487
08865,1421
08867,2806
08869,2165
08872,1975
08873,2094
08876,2521
08879,2100
08880,2218
08882,1997
08884,1693
08886,2475
08887,2006
08889,2299
08890,-
08901,1808
08902,2264
08904,2570
10001,1122
10002,1486
10003,2593
10004,"4,000+"
10005,"4,000+"
10006,"4,000+"
10007,"4,000+"
10009,1096
10010,1991
10011,3071
10012,3429
10013,"4,000+"
10014,2964
10016,2867
10017,1988
10018,1883
10019,2565
10020,-
10021,2504
10022,2347
10023,3147
10024,3392
10025,2270
10026,2662
10027,2150
10028,3051
10029,1625
10030,2728
10031,1610
10032,1455
10033,1927
10034,1730
10035,2008
10036,3280
10037,1504
10038,1884
10039,1247
10040,1548
10044,2533
10065,2780
10069,"4,000+"
10075,2447
10103,-
10110,-
10111,-
10112,-
10115,-
10119,-
10128,2820
10152,-
10153,-
10154,-
10162,-
10165,-
10167,-
10168,-
10169,-
10170,-
10171,-
10172,-
10173,-
10174,-
10177,-
10199,-
10271,-
10278,-
10279,-
10280,"4,000+"
10282,"4,000+"
10301,2523
10302,2420
10303,2138
10304,2015
10305,2003
10306,2194
10307,2685
10308,2273
10309,2755
10310,2269
10311,-
10312,2347
10314,2181
10451,1234
10452,1155
10453,2187
10454,3495
10455,1324
10456,1558
10457,1831
10458,2084
10459,2152
10460,2065
10461,2335
10462,1734
10463,1281
10464,2375
10465,2347
10466,2372
10467,1742
10468,1355
10469,2582
10470,1977
10471,1512
10472,2227
10473,2276
10474,1305
10475,856
10501,2448
10502,"4,000+"
10503,-
10504,"4,000+"
10505,3983
10506,"4,000+"
10507,2962
10509,2408
10510,"4,000+"
10511,2470
10512,2265
10514,"4,000+"
10516,2695
10517,2250
10518,2520
10519,-
10520,3157
10522,3818
10523,2930
10524,2647
10526,2872
10527,"4,000+"
10528,3832
10530,1908
10532,2763
10533,3219
10535,1583
10536,3912
10537,1713
10538,"4,000+"
10540,-
10541,2617
10542,-
10543,3027
10545,-
10546,"4,000+"
10547,2490
10548,2683
10549,2754
10550,3008
10552,1694
10553,3082
10560,3641
10562,2698
10566,1997
10567,3046
10570,3477
10573,3400
10576,3745
10577,"4,000+"
10578,1232
10579,2444
10580,"4,000+"
10583,"4,000+"
10588,3149
10589,1737
10590,3674
10591,2706
10594,2850
10595,3156
10596,2039
10597,"4,000+"
10598,2790
10601,1871
10603,2289
10604,3370
10605,2705
10606,3102
10607,3470
10701,1730
10703,1686
10704,1863
10705,1784
10706,3635
10707,2841
10708,1935
10709,3535
10710,1906
10801,2693
10803,"4,000+"
10804,"4,000+"
10805,1294
10901,2883
10910,-
10911,-
10913,2977
10914,2284
10915,-
10916,2563
10917,1918
10918,2514
10919,2509
10920,3138
10921,2052
10922,1726
10923,2313
10924,2344
10925,1857
10926,2069
10927,2396
10928,2459
10930,2582
10931,2036
10932,-
10933,1333
10940,1932
10941,1930
10950,2426
10952,2920
10953,-
10954,2719
10956,3065
10958,1963
10960,3028
10962,3330
10963,1920
10964,3514
10965,2643
10968,2578
10969,2686
10970,2398
10973,2196
10974,2634
10975,1607
10976,3631
10977,2730
10979,-
10980,2583
10983,2927
10984,2281
10985,-
10986,2500
10987,3236
10988,2167
10989,2631
10990,2544
10992,2478
10993,1944
10994,2891
10996,-
10998,2796
11001,2725
11003,2914
11004,1568
11005,1049
11010,2783
11020,3223
11021,2342
11023,3683
11024,"4,000+"
11030,"4,000+"
11040,2655
11042,-
11050,3998
11096,2489
11101,2924
11102,1638
11103,2087
11104,1265
11105,1608
11106,1411
11109,2355
11201,2921
11203,2331
11204,1875
11205,2574
11206,2171
11207,2129
11208,2386
11209,1879
11210,2384
11211,2228
11212,1658
11213,3168
11214,1463
11215,3014
11216,3504
11217,3463
11218,2034
11219,1974
11220,1455
11221,2759
11222,3008
11223,1885
11224,1240
11225,2410
11226,2597
11228,1926
11229,1510
11230,1908
11231,3793
11232,1358
11233,2980
11234,2395
11235,1485
11236,2987
11237,1588
11238,2758
11239,1907
11249,"4,000+"
11354,1292
11355,1218
11356,1611
11357,1931
11358,1988
11359,-
11360,1722
11361,1766
11362,1686
11363,2409
11364,1570
11365,1764
11366,1917
11367,1387
11368,1590
11369,1765
11370,1774
11371,-
11372,1304
11373,1326
11374,1175
11375,1487
11377,1497
11378,1482
11379,1649
11385,1962
11411,2616
11412,2785
11413,2676
11414,1660
11415,1324
11416,2090
11417,2615
11418,2268
11419,2109
11420,2476
11421,2167
11422,2441
11423,2058
11424,-
11426,1951
11427,1868
11428,2481
11429,2404
11430,-
11432,2140
11433,2825
11434,2438
11435,1704
11436,2515
11439,-
11451,-
11501,2169
11507,2600
11509,3179
11510,3238
11514,2368
11516,2942
11518,2811
11520,2736
11530,3309
11542,2322
11545,"4,000+"
11547,2263
11548,2426
11549,-
11550,2911
11552,3002
11553,2615
11554,2339
11556,-
11557,3523
11558,2770
11559,2950
11560,3725
11561,2814
11563,2655
11565,3093
11566,3058
11568,"4,000+"
11569,3548
11570,3375
11572,2969
11575,2765
11576,"4,000+"
11577,3647
11579,3959
11580,3080
11581,3152
11590,2544
11596,3292
11598,3703
11691,2504
11692,2863
11693,1495
11694,2051
11697,1089
11701,2377
11702,2861
11703,2406
11704,2618
11705,3168
11706,2546
11709,2799
11710,3321
11713,2233
11714,2456
11715,3028
11716,2350
11718,"4,000+"
11719,2185
11720,2476
11721,3509
11722,2520
11724,"4,000+"
11725,3116
11726,2316
11727,2388
11729,2455
11730,2885
11731,2607
11732,3034
11733,3170
11735,2594
11738,2418
11739,2830
11740,3227
11741,2193
11742,2312
11743,3241
11746,2810
11747,2485
11749,2873
11751,2266
11752,2394
11753,3903
11754,2340
11755,2792
11756,2741
11757,2674
11758,2890
11762,2801
11763,2567
11764,3374
11765,"4,000+"
11766,2518
11767,3056
11768,3123
11769,2257
11770,2208
11771,"4,000+"
11772,2504
11776,2719
11777,2718
11778,2382
11779,2526
11780,3146
11782,2821
11783,2783
11784,2582
11786,3113
11787,2752
11788,2614
11789,2151
11790,2805
11791,3848
11792,2559
11793,2980
11794,-
11795,3004
11796,2666
11797,3963
11801,2525
11803,3078
11804,3069
11901,1622
11930,2735
11931,-
11932,"4,000+"
11933,1646
11934,2864
11935,2103
11937,2292
11939,1079
11940,2944
11941,3048
11942,2222
11944,1817
11946,2361
11947,-
11948,-
11949,2487
11950,2343
11951,1855
11952,1681
11953,2265
11954,1786
11955,1837
11956,1938
11957,1323
11958,1938
11959,1636
11960,2284
11961,1707
11962,3080
11963,2840
11964,1858
11965,-
11967,2251
11968,2570
11970,3850
11971,2443
11972,2203
11973,-
11975,2091
11976,2784
11977,2372
11978,2588
11980,2046
12007,-
12008,2076
12009,1794
12010,1044
12015,1656
12017,-
12018,1683
12019,1652
12020,1484
12022,980
12023,1114
12024,-
12025,958
12027,1841
12028,1220
12029,1155
12031,1175
12032,773
12033,1138
12035,824
12036,963
12037,1303
12040,-
12041,1602
12042,-
12043,1020
12045,1630
12046,1431
12047,1382
12051,1894
12052,1186
12053,1621
12054,1654
12056,1364
12057,1071
12058,1150
12059,1530
12060,1457
12061,2020
12062,1125
12063,1802
12064,633
12065,1651
12066,1240
12067,2170
12068,1107
12069,1429
12070,902
12071,1750
12072,1078
12074,1603
12075,1686
12076,836
12077,1638
12078,976
12082,-
12083,1384
12084,2125
12085,-
12086,1041
12087,1426
12090,1308
12092,1445
12093,989
12094,1399
12095,1061
12106,1222
12108,563
12110,1548
12115,2432
12116,816
12117,879
12118,1628
12120,1244
12121,1319
12122,967
12123,1781
12124,742
12125,1453
12130,1475
12131,1000
12132,2053
12134,928
12136,1818
12137,1532
12138,959
12139,740
12140,1691
12143,1499
12144,1416
12147,1348
12148,1620
12149,1042
12150,1134
12151,1663
12153,1160
12154,1296
12155,906
12156,1813
12157,1110
12158,1188
12159,1734
12160,687
12161,-
12164,686
12165,878
12166,1002
12167,909
12168,1240
12169,-
12170,1508
12172,-
12173,1253
12174,949
12175,678
12176,611
12177,-
12180,1345
12182,1310
12183,619
12184,1572
12185,1352
12186,1762
12187,798
12188,1413
12189,1184
12190,613
12192,903
12193,1415
12194,1260
12195,-
12196,2196
12197,967
12198,1818
12202,1065
12203,1543
12204,1200
12205,1327
12206,1123
12207,-
12208,1530
12209,1475
12210,867
12211,1832
12222,-
12226,-
12302,1462
12303,1428
12304,1241
12305,1466
12306,1481
12307,899
12308,1232
12309,1780
12401,1484
12404,1550
12405,609
12406,814
12407,771
12409,1903
12410,-
12411,2488
12412,-
12413,1287
12414,1371
12416,1028
12417,1284
12418,874
12419,1689
12420,1825
12421,1056
12422,659
12423,1539
12424,664
12427,1116
12428,1311
12429,-
12430,1193
12431,1013
12432,564
12433,1613
12434,1209
12435,-
12436,566
12438,833
12439,1078
12440,1380
12441,-
12442,1031
12443,1472
12444,722
12446,1245
12448,-
12449,1168
12450,1268
12451,1031
12452,-
12453,-
12454,1500
12455,1053
12456,1540
12457,1223
12458,963
12459,1125
12460,731
12461,1087
12463,1192
12464,1207
12465,1270
12466,1581
12468,800
12469,1314
12470,1561
12471,859
12472,1856
12473,1202
12474,1044
12475,2261
12477,1561
12480,1410
12481,954
12482,892
12483,-
12484,1866
12485,2708
12486,1456
12487,992
12489,-
12490,-
12491,1808
12492,1625
12493,-
12494,1878
12495,2353
12496,899
12498,1576
12501,1485
12502,1732
12503,1567
12504,-
12507,-
12508,1852
12512,2134
12513,881
12514,1979
12515,1124
12516,994
12517,1688
12518,2190
12520,2725
12521,1377
12522,1030
12523,931
12524,2007
12525,1828
12526,1462
12527,-
12528,1875
12529,1134
12530,-
12531,2291
12533,2279
12534,1381
12538,1700
12540,2268
12542,2238
12543,1661
12544,-
12545,1703
12546,1703
12547,1687
12548,1827
12549,2186
12550,1853
12553,2121
12561,1905
12563,2348
12564,2180
12565,1181
12566,1858
12567,1576
12569,1878
12570,2201
12571,2034
12572,1638
12574,1535
12575,2390
12577,2484
12578,2016
12580,1939
12581,1576
12582,2476
12583,1664
12585,1833
12586,1978
12589,2229
12590,1799
12592,1091
12594,1891
12601,1793
12603,2052
12604,-
12701,1144
12719,1260
12720,"4,000+"
12721,1663
12722,-
12723,1334
12724,-
12725,1361
12726,1236
12729,1047
12732,1197
12733,-
12734,1205
12736,1007
12737,1565
12738,-
12740,1620
12741,1125
12742,994
12743,1758
12745,-
12746,1438
12747,1102
12748,1140
12749,1327
12750,-
12751,956
12752,1500
12754,1431
12758,876
12759,1031
12760,671
12762,1298
12763,1142
12764,1204
12765,690
12766,1497
12767,1060
12768,1183
12769,-
12770,1360
12771,1236
12775,1731
12776,1185
12777,1451
12778,757
12779,1027
12780,1351
12781,1387
12783,969
12784,-
12785,2092
12786,1201
12787,996
12788,1188
12789,1352
12790,1234
12791,1362
12792,787
12801,1368
12803,1237
12804,1423
12808,1042
12809,1338
12810,808
12811,1082
12812,-
12814,1636
12815,789
12816,1179
12817,1000
12819,1208
12820,-
12821,1070
12822,1157
12823,1267
12824,1540
12827,962
12828,1226
12831,1695
12832,1020
12833,1963
12834,1303
12835,915
12836,1304
12837,950
12838,1000
12839,1064
12841,1352
12842,814
12843,1262
12844,-
12845,1333
12846,871
12847,966
12849,1767
12850,1379
12851,738
12852,632
12853,933
12854,-
12855,674
12856,-
12857,777
12858,1653
12859,1070
12860,1413
12861,1382
12862,1408
12863,1230
12864,-
12865,967
12866,1668
12870,1082
12871,1593
12872,-
12873,1366
12874,-
12878,575
12883,1091
12884,938
12885,972
12886,1536
12887,935
12901,1043
12903,991
12910,652
12911,-
12912,1006
12913,1050
12914,556
12915,-
12916,650
12917,763
12918,1471
12919,1038
12920,852
12921,888
12922,558
12923,613
12924,-
12926,895
12927,1008
12928,869
12929,974
12930,703
12932,673
12933,-
12934,572
12935,730
12936,839
12937,773
12939,1014
12941,1109
12942,1417
12943,796
12944,1098
12945,967
12946,1381
12950,766
12952,-
12953,911
12955,775
12956,1037
12957,567
12958,963
12959,1277
12960,1139
12961,-
12962,1044
12964,1000
12965,681
12966,793
12967,747
12969,747
12970,1056
12972,1134
12973,441
12974,767
12975,297
12976,681
12977,-
12978,950
12979,1099
12980,693
12981,992
12983,1278
12985,946
12986,878
12987,1088
12989,776
12992,894
12993,993
12996,815
12997,1269
12998,475
13020,1250
13021,1063
13024,-
13026,1055
13027,1440
13028,1294
13029,1359
13030,1114
13031,1339
13032,999
13033,1283
13034,1216
13035,1435
13036,1256
13037,1352
13039,1563
13040,970
13041,1519
13042,979
13044,864
13045,1159
13051,-
13052,1004
13053,1318
13054,1635
13057,1039
13060,941
13061,1141
13062,-
13063,1353
13065,1000
13066,1577
13068,1219
13069,1021
13071,865
13072,782
13073,1192
13074,1093
13076,1501
13077,1017
13078,1666
13080,1097
13081,1403
13082,1272
13083,858
13084,1013
13087,1367
13088,1169
13090,1347
13092,1058
13101,800
13102,-
13103,733
13104,1746
13108,1251
13110,1505
13111,945
13112,1063
13113,900
13114,1158
13115,1099
13116,1122
13117,767
13118,1046
13119,-
13120,843
13121,-
13122,1567
13123,-
13124,975
13126,1019
13131,1041
13132,1109
13134,1025
13135,1207
13136,503
13138,978
13140,893
13141,1075
13142,1036
13143,859
13144,920
13145,883
13146,869
13147,944
13148,1021
13152,1647
13153,1290
13154,-
13155,700
13156,950
13157,1037
13158,1104
13159,1461
13160,1174
13162,688
13163,1250
13164,1423
13165,929
13166,1115
13167,955
13202,657
13203,1067
13204,747
13205,862
13206,1043
13207,946
13208,910
13209,976
13210,976
13211,1070
13212,1140
13214,1226
13215,1556
13219,1261
13224,1227
13244,-
13290,-
13301,1588
13302,1013
13303,855
13304,1389
13305,1007
13308,923
13309,773
13310,994
13312,921
13313,709
13314,1306
13315,1119
13316,720
13317,984
13318,877
13319,1006
13320,1003
13321,681
13322,1024
13323,1263
13324,709
13325,723
13326,1010
13327,759
13328,1122
13329,735
13331,1083
13332,1004
13333,667
13334,1019
13335,772
13337,910
13338,706
13339,864
13340,1025
13342,977
13343,891
13345,793
13346,1272
13348,1092
13350,887
13352,-
13353,-
13354,940
13355,1134
13357,775
13360,1215
13361,1196
13363,969
13364,-
13365,805
13367,994
13368,742
13402,1145
13403,952
13404,696
13406,1090
13407,904
13408,1204
13409,990
13410,540
13411,886
13413,1199
13415,1158
13416,895
13417,681
13418,733
13420,1290
13421,1071
13424,1241
13425,1117
13428,1108
13431,1220
13433,713
13435,670
13436,533
13437,588
13438,1105
13439,1006
13440,973
13441,-
13450,1103
13452,789
13454,657
13455,-
13456,1328
13457,550
13459,959
13460,942
13461,961
13464,658
13468,986
13469,-
13470,896
13471,654
13472,845
13473,1102
13475,-
13476,1163
13477,1037
13478,754
13480,1139
13482,-
13483,797
13484,-
13485,941
13486,1133
13488,478
13489,884
13490,1372
13491,850
13492,1161
13493,812
13494,811
13495,969
13501,969
13502,1022
13601,1127
13602,-
13603,349
13605,1198
13606,917
13607,902
13608,1162
13611,758
13612,1230
13613,867
13614,1115
13615,1196
13616,577
13617,934
13618,1165
13619,1053
13620,837
13621,940
